L   1	[{"name":"SodaToTheBrimTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":4,"minNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[2,7],[3,7],[4,7],[5,7],[6,7]],[[2,6],[3,6],[4,6],[5,6],[6,6]],[[2,5],[3,5],[4,5],[5,5],[6,5]],[[2,4],[3,4],[4,4],[5,4],[6,4]],[[2,3],[3,3],[4,3],[5,3],[6,3]],[[2,2],[3,2],[4,2],[5,2],[6,2]],[[2,1],[3,1],[4,1],[5,1],[6,1]]]}]
L2305	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialCorrosive":false,"manualFillRows":[[[0,13],[1,13],[3,13],[4,13],[5,13],[7,13],[8,13]],[[3,12],[4,12],[5,12]],[[0,11],[1,11],[3,11],[4,11],[5,11],[7,11],[8,11]],[[0,10],[1,10],[3,10],[4,10],[5,10],[7,10],[8,10]],[[3,9],[4,9],[5,9]],[[0,8],[1,8],[2,8],[3,8],[4,8],[5,8],[6,8],[7,8],[8,8]],[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[2,3],[3,3],[4,3],[5,3],[6,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[2,1],[3,1],[4,1],[5,1],[6,1],[8,1]],[[0,0],[3,0],[4,0],[5,0],[8,0]]],"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":1,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialExplosive":false,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":false,"autoFillLemonade":false,"spawnLemonadeBalloonAfterNumSwitches":1}]
L2306	[{"chanceToGrow":50,"name":"taskRemoveCookie","gumLevel":2,"cookiesToWin":0}]
L2307	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[8,7],[6,7],[4,7],[3,7],[2,7],[1,7],[0,7]],[[8,6],[6,6],[4,6],[3,6],[2,6],[1,6],[0,6]],[[8,5],[6,5],[4,5],[3,5],[2,5],[1,5],[0,5]],[[8,4],[6,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[8,3],[6,3],[4,3],[3,3],[2,3],[1,3],[0,3]],[[8,2],[6,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[8,1],[6,1],[4,1],[3,1],[2,1],[1,1],[0,1]],[[8,0],[6,0],[4,0],[3,0],[2,0],[1,0],[0,0]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false}]
L2308	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":4}]
L2309	[{"preferredNumberOfGiantBears":15,"preferredNumberOfGiantFishes":20,"name":"Bear Memory"}]
L2310	[{"name":"CaramelColorTakeoverTask"}]
L2311	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[0,17],[1,17],[2,17],[3,17],[4,17],[5,17],[6,17],[7,17],[8,17],[9,17],[10,17],[11,17],[12,17],[13,17],[14,17]],[[0,16],[1,16],[2,16],[3,16],[4,16],[5,16],[6,16],[7,16],[8,16],[9,16],[10,16],[11,16],[12,16],[13,16],[14,16]],[[4,14],[6,14],[8,14],[0,15],[1,15],[2,15],[10,15],[11,15],[12,15],[13,15],[14,15]],[[0,14],[1,14],[2,14],[10,14],[11,14],[12,14],[13,14],[14,14]],[[0,13],[1,13],[2,13],[10,13],[11,13],[12,13],[13,13],[14,13]],[[0,12],[1,12],[2,12],[3,12],[4,12],[5,12],[6,12],[7,12],[8,12],[10,12],[11,12],[12,12],[13,12],[14,12]],[[3,8],[4,8],[5,8],[6,8],[8,8],[9,8],[10,8],[11,8],[0,11],[1,11],[2,11],[3,11],[4,11],[5,11],[6,11],[7,11],[8,11],[10,11],[11,11],[12,11],[13,11],[14,11]],[[3,7],[4,7],[5,7],[6,7],[8,7],[9,7],[10,7],[11,7],[0,10],[1,10],[2,10],[3,10],[4,10],[5,10],[6,10],[7,10],[8,10],[10,10],[11,10],[12,10],[13,10],[14,10]],[[3,6],[4,6],[5,6],[6,6],[7,6],[8,6],[9,6],[10,6],[11,6]],[[3,5],[11,5]],[[3,4],[5,4],[7,4],[9,4],[11,4]],[[3,3],[11,3]],[[3,2],[4,2],[5,2],[6,2],[7,2],[8,2],[9,2],[10,2],[11,2]],[[3,1],[4,1],[5,1],[6,1],[7,1],[8,1],[9,1],[10,1],[11,1]],[[3,0],[4,0],[5,0],[6,0],[7,0],[8,0],[9,0],[10,0],[11,0]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false}]
L2312	[{"numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":4,"name":"Bear Frosting"}]
L2313	[{"chanceToGrow":50,"gumLevel":2,"name":"taskRemoveCookie","cookiesToWin":0}]
L2314	[{"name":"Bear Memory","preferredNumberOfGiantBears":20,"preferredNumberOfGiantFishes":4}]
L2315	[{"name":"CaramelColorTakeoverTask"}]
L2316	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[0,8],[0,7]],[[0,6],[0,5]],[[0,4],[0,3]],[[0,2],[0,1]],[[0,0],[1,0]],[[2,0],[3,0]],[[5,0],[4,0]],[[6,0],[7,0]],[[8,0],[8,1]],[[8,2],[8,3]],[[8,4],[8,5]],[[8,6],[8,7],[7,7]],[[6,7],[5,7]],[[4,7]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false}]
L2317	[{"numberOfPossibleHiddenBears":4,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L2318	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L2319	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L2320	[{"name":"CaramelColorTakeoverTask"}]
L2321	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L2322	[{"name":"CaramelColorTakeoverTask"}]
L2323	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L2324	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L2325	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0,"name":"LemonadeSeaTask","manualFillRows":[[[8,13],[8,14],[9,14]],[[8,12]],[[8,11]],[[8,10]],[[8,9]],[[8,8]],[[7,6],[8,6],[8,7]],[[0,5],[0,6],[1,6]],[[0,4]],[[0,3]],[[0,2]],[[0,1]],[[0,0]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false}]
L2326	[{"name":"CaramelColorTakeoverTask"}]
L2327	[{"name":"taskRemoveCookie","chanceToGrow":50,"cookiesToWin":0,"gumLevel":2}]
L2328	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":4}]
L2329	[{"name":"CaramelColorTakeoverTask"}]
L2330	[{"name":"SodaToTheBrimTask"},{"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0,"manualFillRows":[[[0,8],[1,8],[7,8],[8,8]],[[0,7],[8,7]],[[0,6],[8,6]],[[0,5],[8,5]],[[0,4],[8,4]],[[0,3],[8,3]],[[0,2],[8,2]],[[0,1],[8,1]],[[0,0],[1,0],[7,0],[8,0]]],"autoFillLemonade":false,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":true,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9}]
L2331	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L2332	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"minNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[2,0],[4,3],[4,4],[4,5]],[[3,0],[5,3],[5,4],[5,5]],[[4,0],[6,3],[6,4],[6,5]],[[5,0],[7,3],[7,4],[7,5]],[[8,3],[8,4],[8,5]]]}]
L2333	[{"name":"CaramelColorTakeoverTask"}]
L2334	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L2335	[{"name":"Bear Memory","preferredNumberOfGiantFishes":20,"preferredNumberOfGiantBears":50}]
L2336	[{"name":"SodaToTheBrimTask"},{"manualFillRows":[[[0,8],[2,8],[3,8],[4,8],[5,8],[6,8],[8,8]],[[0,7],[2,7],[3,7],[4,7],[5,7],[6,7],[8,7]],[[0,6],[3,6],[4,6],[5,6],[8,6]],[[0,5],[1,5],[3,5],[4,5],[5,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[3,3],[4,3],[5,3],[7,3],[8,3],[2,3],[6,3]],[[0,2],[2,2],[3,2],[4,2],[5,2],[6,2],[8,2]],[[0,1],[2,1],[3,1],[4,1],[5,1],[6,1],[8,1]],[[0,0],[2,0],[3,0],[4,0],[5,0],[6,0],[8,0]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":true,"spawnLemonadeBalloonAfterNumSwitches":0,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0}]
L2337	[{"name":"CaramelColorTakeoverTask"}]
L2338	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[6,7],[7,7],[8,7],[4,7],[1,7],[0,7],[2,7]],[[7,6],[4,6],[1,6]],[[6,5],[7,5],[8,5],[4,5],[1,5],[0,5],[2,5]],[[8,4],[7,4],[6,4],[4,4],[1,4],[0,4],[2,4]],[[7,3],[4,3],[1,3]],[[8,2],[7,2],[6,2],[4,2],[2,2],[1,2],[0,2]],[[6,1],[7,1],[8,1],[4,1],[2,1],[1,1],[0,1]],[[1,0],[4,0],[7,0]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":true}]
L2339	[{"name":"taskRemoveCookie","chanceToGrow":50,"cookiesToWin":0,"gumLevel":2}]
L2340	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":4}]
L2341	[{"name":"Bear Memory","preferredNumberOfGiantFishes":20,"preferredNumberOfGiantBears":6}]
L2342	[{"name":"CaramelColorTakeoverTask"}]
L2343	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":1,"minNumLemonadeBalloonsOnScreen":1,"spawnLemonadeBalloonAfterNumSwitches":6,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[0,8],[1,8],[4,8],[7,8],[8,8]],[[0,7],[1,7],[3,7],[4,7],[5,7],[7,7],[8,7]],[[0,6],[2,6],[3,6],[4,6],[5,6],[6,6],[8,6]],[[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]]}]
L2344	[{"name":"Bear Frosting","numberOfPossibleHiddenBears":4,"numberOfAlwaysHiddenBears":18}]
L2345	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L2346	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L2347	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[1,0],[2,0],[1,1],[2,1]],[[3,0],[4,0],[3,1],[4,1]],[[5,0],[6,0],[5,1],[6,1]],[[7,0],[8,0],[7,1],[8,1]],[[13,7],[14,7],[15,7],[16,7],[17,7],[18,7],[13,8],[14,8],[15,8],[16,8],[17,8],[18,8]],[[13,5],[14,5],[15,5],[16,5],[17,5],[18,5],[13,6],[14,6],[15,6],[16,6],[17,6],[18,6]],[[13,3],[14,3],[15,3],[16,3],[17,3],[18,3],[13,4],[14,4],[15,4],[16,4],[17,4],[18,4]],[[11,0],[12,0],[11,1],[12,1]],[[13,0],[14,0],[13,1],[14,1]],[[15,0],[16,0],[15,1],[16,1]],[[17,0],[18,0],[17,1],[18,1]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":true}]
L2348	[{"name":"ItemToTargetTask"},{"spawnLemonadeBalloonAfterNumSwitches":0,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0,"name":"LemonadeSeaTask","manualFillRows":[[[0,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[3,4],[4,4],[6,4],[7,4]],[[0,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[3,0],[4,0],[5,0],[6,0],[7,0]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":true}]
L2349	[{"name":"SodaToTheBrimTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[0,0],[1,0],[2,0],[3,0]],[[0,8],[1,8],[2,8],[3,8]],[[0,1],[1,1],[2,1],[3,1]],[[0,7],[1,7],[2,7],[3,7]],[[0,2],[1,2],[2,2],[3,2]],[[0,6],[1,6],[2,6],[3,6]],[[0,3],[1,3],[2,3],[3,3]],[[0,5],[1,5],[2,5],[3,5]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false}]
L2350	[{"name":"CaramelColorTakeoverTask"}]
L2351	[{"gumLevel":2,"cookiesToWin":0,"chanceToGrow":50,"name":"taskRemoveCookie"}]
L2352	[{"preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20,"name":"Bear Memory"}]
L2353	[{"numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5,"name":"Bear Frosting"}]
L2354	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L2355	[{"name":"CaramelColorTakeoverTask"}]
L2356	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialFishes":true,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"minNumLemonadeBalloonsOnScreen":0,"name":"LemonadeSeaTask","spawnLemonadeBalloonAfterNumSwitches":1,"autoFillLemonade":false,"manualFillRows":[[[6,8],[7,8],[8,8]],[[8,7],[7,7],[6,7]],[[6,6],[7,6],[8,6]],[[8,5],[7,5],[6,5]],[[6,4],[7,4],[8,4]],[[2,3],[1,3],[0,3]],[[0,2],[1,2],[2,2]],[[2,1],[1,1],[0,1]],[[0,0],[1,0],[2,0]]],"maxNumLemonadeBalloonsOnScreen":1}]
L2357	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L2358	[{"name":"SodaToTheBrimTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[5,7],[6,7],[7,7],[8,7]],[[5,6],[6,6],[7,6],[8,6]],[[5,5],[6,5],[7,5],[8,5]],[[5,4],[6,4],[7,4],[8,4]],[[5,3],[6,3],[7,3],[8,3]],[[5,2],[6,2],[7,2],[8,2]],[[5,1],[6,1],[7,1],[8,1]],[[0,7],[1,7],[2,7],[3,7]],[[0,6],[1,6],[2,6],[3,6]],[[0,5],[1,5],[2,5],[3,5]],[[0,2],[1,2],[2,2],[3,2],[1,4],[2,4]],[[0,1],[1,1],[2,1],[3,1]],[[0,0],[1,0],[2,0],[3,0]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false}]
L2359	[{"name":"CaramelColorTakeoverTask"}]
L2360	[{"numberOfPossibleHiddenBears":4,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L2361	[{"name":"ItemToTargetTask"},{"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":1,"manualFillRows":[[[0,1],[0,2]],[[0,3],[0,4]],[[0,5],[0,6]],[[1,8],[2,8]],[[3,8],[4,8]],[[8,7],[5,8]],[[8,5],[8,6]],[[8,3],[8,4]],[[8,1],[8,2]],[[8,0],[9,0]],[[10,0],[11,0]],[[12,0],[13,0]],[[14,0],[15,0]],[[16,0],[16,1]],[[16,2],[16,3]],[[16,4],[16,5]],[[16,6],[16,7],[16,8]]],"autoFillLemonade":false,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":true,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":2,"numLemonadeDropsPerSplash":9}]
L2362	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L2363	[{"name":"CaramelColorTakeoverTask"}]
L2364	[{"numberOfPossibleHiddenBears":4,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L2365	[{"name":"ItemToTargetTask"},{"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0,"manualFillRows":[[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6],[13,6],[14,6],[15,6],[16,6],[17,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5],[9,5],[10,5],[11,5],[12,5],[13,5],[14,5]]],"autoFillLemonade":false,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9}]
L2366	[{"name":"taskRemoveCookie","gumLevel":2,"cookiesToWin":0,"chanceToGrow":50}]
L2367	[{"name":"CaramelColorTakeoverTask"}]
L2368	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L2369	[{"name":"SodaToTheBrimTask"},{"sodaTypeIsSpecialCorrosive":false,"manualFillRows":[[[0,7],[1,7],[2,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[2,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":1,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialExplosive":false,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":true,"autoFillLemonade":false,"spawnLemonadeBalloonAfterNumSwitches":3}]
L2370	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L2371	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6]],[[2,5],[3,5],[4,5],[5,5],[6,5]],[[0,4],[3,4],[4,4],[5,4],[8,4]],[[0,3],[1,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[4,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0],[10,18],[11,18]],[[10,17],[11,17],[12,17],[13,17],[14,17],[15,17],[16,17],[17,17]],[[11,16],[12,16],[13,16],[14,16],[15,16],[16,16],[17,16]],[[11,15],[12,15],[13,15],[14,15],[15,15],[16,15],[17,15]],[[11,14],[12,14],[13,14],[15,14],[16,14],[17,14]],[[11,13],[12,13],[13,13],[14,13],[15,13],[16,13],[17,13]],[[11,12],[12,12],[13,12],[14,12],[15,12],[16,12],[17,12]],[[11,11],[12,11],[13,11],[14,11],[15,11],[16,11],[17,11],[18,11]],[[17,10],[18,10]]],"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false}]
L2372	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L2373	[{"name":"CaramelColorTakeoverTask"}]
L2374	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":4}]
L2375	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialFishes":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"minNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","spawnLemonadeBalloonAfterNumSwitches":3,"autoFillLemonade":false,"manualFillRows":[[[1,0],[3,0]],[[4,0],[6,0]],[[7,0],[8,2]],[[8,3],[8,5]],[[8,6],[7,8]],[[4,8],[6,8]],[[1,8],[3,8]],[[0,6],[0,8]],[[0,3],[0,5]],[[0,2]]],"maxNumLemonadeBalloonsOnScreen":1}]
L2376	[{"name":"Bear Memory","preferredNumberOfGiantBears":12,"preferredNumberOfGiantFishes":20}]
L2377	[{"name":"CaramelColorTakeoverTask"}]
L2378	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":4}]
L2379	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":4,"minNumLemonadeBalloonsOnScreen":1,"spawnLemonadeBalloonAfterNumSwitches":2,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":true,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[1,6],[2,6],[3,6],[1,7],[2,7],[3,7],[1,8],[2,8],[3,8]],[[4,6],[5,6],[6,6],[4,7],[5,7],[6,7],[4,8],[5,8],[6,8]],[[7,6],[8,6],[9,6],[7,7],[8,7],[9,7],[7,8],[8,8],[9,8]],[[10,6],[11,6],[12,6],[10,7],[11,7],[12,7],[10,8],[11,8],[12,8]],[[13,5],[14,5],[13,6],[14,6],[13,7],[14,7],[13,8],[14,8]],[[13,2],[14,2],[13,3],[14,3],[13,4],[14,4]],[[12,0],[13,0],[14,0],[12,1],[13,1],[14,1]],[[9,0],[10,0],[11,0],[9,1],[10,1],[11,1]],[[6,0],[7,0],[8,0],[6,1],[7,1],[8,1]],[[3,0],[4,0],[5,0],[3,1],[4,1],[5,1]],[[0,0],[1,0],[2,0],[0,1],[1,1],[2,1],[0,2],[1,2],[2,2]],[[0,3],[1,3],[2,3],[0,4],[1,4],[2,4]],[[3,3],[4,3],[5,3],[3,4],[4,4],[5,4]]]}]
L2380	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L2381	[{"numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":4,"name":"Bear Frosting"}]
